t_s,h_km,V_mps,gamma_deg,m_kg,phi_deg,sigma,phase
272.3449520308155,286.69628916113544,2862.958951071178,20.280946550932153,77137.18162097537,22.34174698553382,1.0,stage2
272.394957782723,286.74590715424625,2863.191834445991,20.273941231686884,77129.8970958379,22.33974532806891,1.0,stage2
272.4449635346305,286.7955127638513,2863.4248072033583,20.266937164314836,77122.61257070044,22.337743670604006,1.0,stage2
272.4949692865381,286.84510599102265,2863.6578693382708,20.259934349040034,77115.32804556297,22.335742013139093,1.0,stage2
272.5449750384456,286.8946868368313,2863.8910208457187,20.252932786086255,77108.0435204255,22.333740355674188,1.0,stage2
272.59498079035313,286.94425530234537,2864.124261720694,20.245932475677,77100.75899528804,22.33173869820928,1.0,stage2
272.6449865422607,286.993811388636,2864.3575919581895,20.238933418035494,77093.47447015057,22.32973704074437,1.0,stage2
272.69499229416823,287.0433550967742,2864.5910115531988,20.231935613384717,77086.1899450131,22.327735383279464,1.0,stage2
272.7449980460758,287.09288642782997,2864.824520500716,20.224939061947342,77078.90541987563,22.325733725814555,1.0,stage2
272.7950037979833,287.1424053828744,2865.058118795736,20.217943763945815,77071.62089473817,22.323732068349646,1.0,stage2
272.84500954989085,287.1919119629795,2865.291806433255,20.210949719602283,77064.3363696007,22.32173041088474,1.0,stage2
272.8950153017984,287.24140616921426,2865.5255834082695,20.203956929138645,77057.05184446323,22.319728753419827,1.0,stage2
272.94502105370594,287.29088800265083,2865.759449715777,20.19696539277651,77049.76731932577,22.317727095954922,1.0,stage2
272.99502680561346,287.34035746436007,2865.9934053507764,20.18997511073724,77042.4827941883,22.315725438490013,1.0,stage2
273.04503255752104,287.38981455541307,2866.2274503082663,20.18298608324192,77035.19826905083,22.313723781025104,1.0,stage2
273.09503830942856,287.4392592768809,2866.461584583247,20.17599831051138,77027.91374391336,22.311722123560198,1.0,stage2
273.1450440613361,287.48869162983357,2866.695808170719,20.169011792766156,77020.6292187759,22.30972046609529,1.0,stage2
273.19504981324366,287.53811161534486,2866.9301210656845,20.162026530226523,77013.34469363843,22.30771880863038,1.0,stage2
273.2450555651512,287.587519234485,2867.164523263146,20.155042523112527,77006.06016850096,22.305717151165474,1.0,stage2
273.2950613170587,287.6369144883249,2867.3990147581067,20.148059771643887,76998.7756433635,22.303715493700565,1.0,stage2
273.3450670689663,287.68629737793657,2867.6335955455716,20.141078276040083,76991.49111822603,22.301713836235656,1.0,stage2
273.3950728208738,287.7356679043928,2867.868265620544,20.134098036520353,76984.20659308856,22.299712178770747,1.0,stage2
273.4450785727813,287.7850260687629,2868.1030249780324,20.127119053303623,76976.92206795109,22.29771052130584,1.0,stage2
273.4950843246889,287.8343718721224,2868.337873613042,20.120141326608557,76969.63754281362,22.295708863840932,1.0,stage2
273.5450900765964,287.8837053155396,2868.572811520581,20.113164856653597,76962.35301767616,22.293707206376023,1.0,stage2
273.595095828504,287.9330264000874,2868.8078386956586,20.10618964365687,76955.06849253869,22.291705548911114,1.0,stage2
273.6451015804115,287.9823351268396,2869.042955133283,20.099215687836253,76947.78396740122,22.28970389144621,1.0,stage2
273.695107332319,288.0316314968672,2869.278160828466,20.09224298940935,76940.49944226375,22.2877022339813,1.0,stage2
273.7451130842266,288.0809155112421,2869.513455776218,20.0852715485935,76933.21491712629,22.28570057651639,1.0,stage2
273.7951188361341,288.13018717103733,2869.748839971551,20.078301365605803,76925.93039198882,22.28369891905148,1.0,stage2
273.84512458804164,288.1794464773238,2869.984313409478,20.071332440663053,76918.64586685135,22.281697261586576,1.0,stage2
273.8951303399492,288.2286934311762,2870.2198760850147,20.064364773981772,76911.36134171388,22.279695604121667,1.0,stage2
273.94513609185674,288.2779280336648,2870.4555279931737,20.05739836577826,76904.07681657642,22.277693946656758,1.0,stage2
273.99514184376426,288.32715028586426,2870.6912691289717,20.050433216268523,76896.79229143895,22.275692289191852,1.0,stage2
274.04514759567184,288.37636018884837,2870.9270994874255,20.04346932566829,76889.50776630148,22.273690631726943,1.0,stage2
274.09515334757936,288.4255577436853,2871.163019063553,20.036506694193047,76882.22324116401,22.271688974262034,1.0,stage2
274.14515909948693,288.4747429514509,2871.399027852372,20.029545322057995,76874.93871602655,22.269687316797125,1.0,stage2
274.19516485139445,288.52391581321973,2871.6351258489017,20.022585209478095,76867.65419088908,22.267685659332216,1.0,stage2
274.245170603302,288.5730763300611,2871.8713130481633,20.015626356667997,76860.36966575161,22.26568400186731,1.0,stage2
274.29517635520955,288.6222245030515,2872.1075894451783,20.008668763842124,76853.08514061414,22.2636823444024,1.0,stage2
274.34518210711707,288.671360333262,2872.3439550349676,20.001712431214624,76845.80061547668,22.261680686937492,1.0,stage2
274.3951878590246,288.72048382176644,2872.5804098125554,19.99475735899937,76838.51609033922,22.259679029472586,1.0,stage2
274.44519361093217,288.7695949696386,2872.8169537729655,19.987803547409968,76831.23156520174,22.257677372007677,1.0,stage2
274.4951993628397,288.8186937779533,2873.0535869112227,19.98085099665978,76823.94704006427,22.255675714542768,1.0,stage2
274.5452051147472,288.86778024777954,2873.2903092223532,19.973899706961873,76816.66251492682,22.253674057077863,1.0,stage2
274.5952108666548,288.91685438019596,2873.527120701384,19.966949678529062,76809.37798978934,22.25167239961295,1.0,stage2
274.6452166185623,288.9659161762735,2873.7640213433424,19.960000911573907,76802.09346465187,22.249670742148044,1.0,stage2
274.6952223704698,289.01496563708594,2874.0010111432584,19.953053406308687,76794.80893951442,22.247669084683135,1.0,stage2
274.7452281223774,289.06400276371,2874.238090096161,19.94610716294541,76787.52441437694,22.245667427218226,1.0,stage2
274.7952338742849,289.1130275572147,2874.4752581970806,19.93916218169584,76780.23988923948,22.24366576975332,1.0,stage2
274.84523962619244,289.1620400186796,2874.71251544105,19.932218462771463,76772.95536410202,22.24166411228841,1.0,stage2
274.8952453781,289.2110401491737,2874.9498618231014,19.925276006383484,76765.67083896454,22.239662454823502,1.0,stage2
274.94525113000753,289.2600279497746,2875.1872973382683,19.918334812742888,76758.38631382708,22.237660797358597,1.0,stage2
274.9952568819151,289.3090034215562,2875.424821981586,19.911394882060346,76751.1017886896,22.235659139893684,1.0,stage2
275.04526263382263,289.35796656559125,2875.662435748089,19.90445621454629,76743.81726355215,22.23365748242878,1.0,stage2
275.09526838573015,289.40691738295556,2875.9001386328146,19.897518810410883,76736.53273841468,22.23165582496387,1.0,stage2
275.1452741376377,289.45585587472283,2876.1379306308013,19.89058266986401,76729.2482132772,22.22965416749896,1.0,stage2
275.19527988954525,289.5047820419688,2876.3758117370867,19.88364779311533,76721.96368813975,22.227652510034055,1.0,stage2
275.24528564145277,289.5536958857663,2876.61378194671,19.876714180374186,76714.67916300228,22.225650852569146,1.0,stage2
275.29529139336034,289.602597407192,2876.8518412547137,19.869781831849675,76707.3946378648,22.223649195104237,1.0,stage2
275.34529714526786,289.65148660731967,2877.0899896561373,19.862850747750663,76700.11011272734,22.22164753763933,1.0,stage2
275.3953028971754,289.7003634872241,2877.3282271460253,19.855920928285705,76692.82558758988,22.219645880174422,1.0,stage2
275.44530864908296,289.74922804798183,2877.56655371942,19.84899237366309,76685.54106245241,22.217644222709513,1.0,stage2
275.4953144009905,289.7980802906649,2877.804969371367,19.842065084090905,76678.25653731494,22.215642565244604,1.0,stage2
275.54532015289806,289.84692021635266,2878.0434740969113,19.8351390597769,76670.97201217746,22.213640907779695,1.0,stage2
275.5953259048056,289.895747826118,2878.2820678911003,19.828214300928607,76663.68748704,22.21163925031479,1.0,stage2
275.6453316567131,289.9445631210348,2878.5207507489813,19.821290807753257,76656.40296190254,22.20963759284988,1.0,stage2
275.6953374086207,289.9933661021823,2878.759522665604,19.81436858045785,76649.11843676507,22.20763593538497,1.0,stage2
275.7453431605282,290.04215677063263,2878.998383636017,19.80744761924912,76641.8339116276,22.205634277920066,1.0,stage2
275.7953489124357,290.0909351274632,2879.237333655272,19.8005279243335,76634.54938649014,22.203632620455156,1.0,stage2
275.8453546643433,290.13970117374885,2879.476372718421,19.793609495917202,76627.26486135267,22.201630962990247,1.0,stage2
275.8953604162508,290.18845491056425,2879.7155008205164,19.786692334206165,76619.9803362152,22.199629305525338,1.0,stage2
275.94536616815833,290.2371963389879,2879.954717956612,19.779776439406053,76612.69581107773,22.197627648060433,1.0,stage2
275.9953719200659,290.2859254600946,2880.1940241217644,19.77286181172225,76605.41128594027,22.195625990595524,1.0,stage2
276.0453776719734,290.33464227496086,2880.4334193110285,19.76594845135992,76598.1267608028,22.193624333130614,1.0,stage2
276.09538342388095,290.3833467846606,2880.672903519462,19.75903635852394,76590.84223566533,22.19162267566571,1.0,stage2
276.1453891757885,290.4320389902722,2880.912476742123,19.752125533418905,76583.55771052786,22.1896210182008,1.0,stage2
276.19539492769604,290.4807188928714,2881.152138974071,19.745215976249188,76576.2731853904,22.18761936073589,1.0,stage2
276.24540067960356,290.5293864935348,2881.3918902103665,19.738307687218867,76568.98866025293,22.185617703270985,1.0,stage2
276.29540643151114,290.578041793338,2881.6317304460713,19.73140066653175,76561.70413511546,22.183616045806072,1.0,stage2
276.34541218341866,290.62668479335775,2881.8716596762474,19.724494914391425,76554.419609978,22.181614388341167,1.0,stage2
276.39541793532624,290.67531549467145,2882.111677895959,19.717590431001177,76547.13508484053,22.179612730876258,1.0,stage2
276.44542368723376,290.7239338983558,2882.3517851002703,19.710687216564043,76539.85055970306,22.17761107341135,1.0,stage2
276.4954294391413,290.77254000548555,2882.5919812842476,19.703785271282797,76532.56603456559,22.175609415946443,1.0,stage2
276.54543519104885,290.82113381714004,2882.832266442958,19.696884595359947,76525.28150942812,22.173607758481534,1.0,stage2
276.5954409429564,290.8697153343949,2883.0726405714686,19.689985188997735,76517.99698429066,22.171606101016625,1.0,stage2
276.6454466948639,290.91828455832785,2883.31310366485,19.683087052398154,76510.71245915319,22.16960444355172,1.0,stage2
276.69545244677147,290.9668414900145,2883.553655718172,19.67619018576292,76503.42793401572,22.167602786086807,1.0,stage2
276.745458198679,291.01538613053316,2883.7942967265058,19.669294589293493,76496.14340887826,22.1656011286219,1.0,stage2
276.7954639505865,291.0639184809625,2884.035026684924,19.66240026319108,76488.85888374079,22.163599471156992,1.0,stage2
276.8454697024941,291.11243854237625,2884.275845588501,19.65550720765659,76481.57435860332,22.161597813692083,1.0,stage2
276.8954754544016,291.1609463158557,2884.51675343231,19.648615422890725,76474.28983346585,22.159596156227177,1.0,stage2
276.9454812063092,291.20944180247653,2884.7577502114286,19.641724909093874,76467.00530832839,22.15759449876227,1.0,stage2
276.9954869582167,291.25792500331625,2884.9988359209324,19.6348356664662,76459.72078319092,22.15559284129736,1.0,stage2
277.0454927101242,291.30639591945334,2885.2400105559,19.627947695207588,76452.43625805345,22.153591183832454,1.0,stage2
277.0954984620318,291.3548545519644,2885.4812741114115,19.621060995517634,76445.15173291598,22.15158952636754,1.0,stage2
277.1455042139393,291.4033009019289,2885.722626582547,19.614175567595737,76437.86720777852,22.149587868902636,1.0,stage2
277.19550996584684,291.4517349704225,2885.964067964387,19.607291411640993,76430.58268264105,22.147586211437726,1.0,stage2
277.2455157177544,291.5001567585263,2886.205598252016,19.60040852785221,76423.29815750358,22.145584553972817,1.0,stage2
277.29552146966194,291.54856626731623,2886.447217440517,19.593526916427994,76416.01363236611,22.143582896507912,1.0,stage2
277.34552722156945,291.5969634978697,2886.6889255249744,19.58664657756666,76408.72910722866,22.141581239043003,1.0,stage2
277.39553297347703,291.6453484512679,2886.9307225004763,19.579767511466244,76401.44458209118,22.139579581578094,1.0,stage2
277.44553872538455,291.69372112858855,2887.1726083621083,19.57288971832456,76394.16005695371,22.137577924113188,1.0,stage2
277.49554447729207,291.74208153090717,2887.4145831049595,19.566013198339125,76386.87553181626,22.13557626664828,1.0,stage2
277.54555022919965,291.7904296593051,2887.65664672412,19.559137951707207,76379.59100667878,22.13357460918337,1.0,stage2
277.59555598110717,291.8387655148609,2887.898799214681,19.552263978625827,76372.30648154131,22.13157295171846,1.0,stage2
277.64556173301474,291.88708909865187,2888.1410405717343,19.545391279291724,76365.02195640384,22.12957129425355,1.0,stage2
277.69556748492226,291.93540041175856,2888.383370790372,19.5385198539014,76357.73743126637,22.127569636788646,1.0,stage2
277.7455732368298,291.9836994552575,2888.62578986569,19.53164970265107,76350.45290612892,22.125567979323737,1.0,stage2
277.79557898873736,292.03198623022996,2888.868297792784,19.524780825736688,76343.16838099144,22.123566321858828,1.0,stage2
277.8455847406449,292.08026073775346,2889.1108945667497,19.517913223353993,76335.88385585397,22.121564664393922,1.0,stage2
277.8955904925524,292.1285229789084,2889.353580182686,19.511046895698392,76328.59933071652,22.119563006929013,1.0,stage2
277.94559624446,292.1767729547722,2889.5963546356925,19.50418184296508,76321.31480557904,22.117561349464104,1.0,stage2
277.9956019963675,292.2250106664272,2889.839217920869,19.497318065349,76314.03028044157,22.115559691999195,1.0,stage2
278.045607748275,292.2732361149499,2890.082170033317,19.490455563044794,76306.74575530412,22.11355803453429,1.0,stage2
278.0956135001826,292.3214493014207,2890.3252109681407,19.48359433624686,76299.46123016663,22.11155637706938,1.0,stage2
278.1456192520901,292.36965022692084,2890.568340720443,19.476734385149356,76292.17670502918,22.10955471960447,1.0,stage2
278.19562500399763,292.41783889252787,2890.811559285329,19.469875709946162,76284.89217989171,22.107553062139566,1.0,stage2
278.2456307559052,292.46601529932116,2891.0548666579066,19.46301831083088,76277.60765475423,22.105551404674657,1.0,stage2
278.29563650781273,292.51417944838295,2891.2982628332825,19.4561621879969,76270.32312961678,22.103549747209748,1.0,stage2
278.3456422597203,292.5623313407907,2891.541747806566,19.449307341637315,76263.0386044793,22.10154808974484,1.0,stage2
278.3956480116278,292.61047097762673,2891.785321572868,19.442453771944958,76255.75407934184,22.09954643227993,1.0,stage2
278.44565376353535,292.65859835996946,2892.028984127299,19.435601479112414,76248.46955420438,22.097544774815024,1.0,stage2
278.4956595154429,292.70671348889823,2892.2727354649724,19.428750463332005,76241.1850290669,22.095543117350115,1.0,stage2
278.54566526735044,292.75481636549625,2892.5165755810017,19.421900724795805,76233.90050392944,22.093541459885206,1.0,stage2
278.59567101925796,292.80290699084196,2892.760504470502,19.41505226369561,76226.61597879198,22.0915398024203,1.0,stage2
278.64567677116554,292.8509853660157,2893.004522128591,19.408205080222963,76219.33145365451,22.08953814495539,1.0,stage2
278.69568252307306,292.8990514920987,2893.2486285503855,19.401359174569148,76212.04692851704,22.087536487490482,1.0,stage2
278.7456882749806,292.9471053701723,2893.492823731005,19.3945145469252,76204.76240337957,22.085534830025576,1.0,stage2
278.79569402688816,292.99514700131397,2893.7371076655695,19.38767119748186,76197.4778782421,22.083533172560664,1.0,stage2
278.8456997787957,293.0431763866078,2893.9814803492,19.38082912642967,76190.19335310464,22.081531515095758,1.0,stage2
278.89570553070325,293.0911935271341,2894.2259417770206,19.373988333958852,76182.90882796716,22.07952985763085,1.0,stage2
278.9457112826108,293.1391984239733,2894.4704919441547,19.367148820259406,76175.6243028297,22.07752820016594,1.0,stage2
278.9957170345183,293.1871910782065,2894.7151308457273,19.360310585521063,76168.33977769224,22.075526542701034,1.0,stage2
279.04572278642587,293.2351714909142,2894.959858476866,19.35347362993329,76161.05525255477,22.073524885236125,1.0,stage2
279.0957285383334,293.2831396631785,2895.2046748326984,19.346637953685306,76153.7707274173,22.071523227771216,1.0,stage2
279.1457342902409,293.3310955960807,2895.4495799083534,19.339803556966064,76146.48620227983,22.06952157030631,1.0,stage2
279.1957400421485,293.379039290702,2895.694573698962,19.332970439964246,76139.20167714237,22.067519912841398,1.0,stage2
279.245745794056,293.4269707481237,2895.9396561996555,19.326138602868305,76131.9171520049,22.065518255376492,1.0,stage2
279.2957515459635,293.4748899694281,2896.184827405568,19.319308045866425,76124.63262686743,22.063516597911583,1.0,stage2
279.3457572978711,293.52279695569536,2896.4300873118336,19.312478769146498,76117.34810172996,22.061514940446674,1.0,stage2
279.3957630497786,293.5706917080097,2896.6754359135875,19.305650772896218,76110.0635765925,22.05951328298177,1.0,stage2
279.44576880168614,293.61857422745044,2896.9208732059674,19.298824057302983,76102.77905145503,22.05751162551686,1.0,stage2
279.4957745535937,293.6664445151007,2897.166399184112,19.291998622553923,76095.49452631756,22.05550996805195,1.0,stage2
279.54578030550124,293.7143025720427,2897.4120138431604,19.285174468835937,76088.2100011801,22.053508310587045,1.0,stage2
279.59578605740876,293.76214839935767,2897.6577171782533,19.27835159633566,76080.92547604263,22.051506653122136,1.0,stage2
279.64579180931634,293.8099819981279,2897.903509184534,19.27153000523945,76073.64095090516,22.049504995657227,1.0,stage2
279.69579756122386,293.85780336943736,2898.149389857146,19.264709695733437,76066.35642576769,22.047503338192318,1.0,stage2
279.74580331313143,293.9056125143673,2898.3953591912345,19.257890668003466,76059.07190063022,22.04550168072741,1.0,stage2
279.79580906503895,293.9534094339991,2898.641417181945,19.251072922235153,76051.78737549276,22.043500023262503,1.0,stage2
279.8458148169465,294.00119412941484,2898.8875638244267,19.244256458613833,76044.50285035529,22.041498365797594,1.0,stage2
279.89582056885405,294.04896660170147,2899.133799113828,19.23744127732458,76037.21832521782,22.039496708332685,1.0,stage2
279.94582632076157,294.0967268519374,2899.3801230452987,19.230627378552242,76029.93380008035,22.03749505086778,1.0,stage2
279.9958320726691,294.14447488120754,2899.6265356139916,19.223814762481368,76022.64927494289,22.03549339340287,1.0,stage2
280.04583782457667,294.19221069059336,2899.8730368150595,19.217003429296284,76015.36474980542,22.03349173593796,1.0,stage2
280.0958435764842,294.2399342811778,2900.1196266436564,19.210193379181046,76008.08022466795,22.031490078473055,1.0,stage2
280.1458493283917,294.2876456540469,2900.3663050949394,19.203384612319454,76000.79569953048,22.029488421008146,1.0,stage2
280.1958550802993,294.33534481028,2900.6130721640648,19.196577128895036,75993.51117439302,22.027486763543237,1.0,stage2
280.2458608322068,294.3830317509621,2900.8599278461916,19.189770929091107,75986.22664925555,22.025485106078328,1.0,stage2
280.2958665841144,294.43070647717735,2901.1068721364795,19.182966013090663,75978.94212411808,22.02348344861342,1.0,stage2
280.3458723360219,294.47836899000777,2901.35390503009,19.1761623810765,75971.65759898062,22.021481791148513,1.0,stage2
280.3958780879294,294.5260192905385,2901.601026522186,19.169360033231133,75964.37307384315,22.019480133683604,1.0,stage2
280.445883839837,294.5736573798508,2901.848236607933,19.1625589697368,75957.08854870568,22.017478476218695,1.0,stage2
280.4958895917445,294.6212832590295,2902.095535282494,19.155759190775534,75949.80402356821,22.01547681875379,1.0,stage2
280.54589534365203,294.66889692915976,2902.3429225410373,19.148960696529063,75942.51949843075,22.01347516128888,1.0,stage2
280.5959010955596,294.7164983913228,2902.590398378731,19.142163487178877,75935.23497329328,22.01147350382397,1.0,stage2
280.64590684746713,294.76408764660545,2902.8379627907457,19.135367562906218,75927.95044815581,22.009471846359062,1.0,stage2
280.69591259937465,294.811664696089,2903.085615772252,19.128572923892065,75920.66592301836,22.007470188894157,1.0,stage2
280.7459183512822,294.85922954086027,2903.333357318422,19.121779570317134,75913.38139788088,22.005468531429248,1.0,stage2
280.79592410318975,294.9067821820006,2903.58118742443,19.114987502361895,75906.09687274341,22.00346687396434,1.0,stage2
280.84592985509727,294.9543226205977,2903.8291060854517,19.10819672020656,75898.81234760596,22.001465216499433,1.0,stage2
280.89593560700484,295.00185085773376,2904.077113296664,19.101407224031085,75891.52782246847,21.999463559034524,1.0,stage2
280.94594135891236,295.0493668944919,2904.3252090532446,19.09461901401517,75884.24329733102,21.997461901569615,1.0,stage2
280.9959471108199,295.09687073196005,2904.573393350374,19.087832090338264,75876.95877219355,21.995460244104706,1.0,stage2
281.04595286272746,295.1443623712212,2904.821666183232,19.081046453179535,75869.67424705607,21.993458586639797,1.0,stage2
281.095958614635,295.1918418133603,2905.0700275470026,19.074262102717945,75862.38972191862,21.99145692917489,1.0,stage2
281.14596436654256,295.23930905946156,2905.3184774368697,19.06747903913215,75855.10519678114,21.989455271709982,1.0,stage2
281.1959701184501,295.2867641106108,2905.5670158480175,19.060697262600595,75847.82067164367,21.987453614245073,1.0,stage2
281.2459758703576,295.334206967894,2905.815642775634,19.053916773301427,75840.53614650622,21.985451956780167,1.0,stage2
281.2959816222652,295.3816376323942,2906.0643582149073,19.047137571412556,75833.25162136873,21.98345029931526,1.0,stage2
281.3459873741727,295.4290561051974,2906.313162161027,19.04035965711167,75825.96709623128,21.98144864185035,1.0,stage2
281.3959931260802,295.4764623873904,2906.562054609184,19.033583030576146,75818.68257109381,21.97944698438544,1.0,stage2
281.4459988779878,295.5238564800564,2906.8110355545723,19.02680769198314,75811.39804595633,21.97744532692053,1.0,stage2
281.4960046298953,295.5712383842804,2907.060104992385,19.020033641509546,75804.11352081888,21.975443669455625,1.0,stage2
281.54601038180283,295.6186081011509,2907.3092629178177,19.013260879332012,75796.82899568141,21.973442011990716,1.0,stage2
281.5960161337104,295.6659656317523,2907.5585093260684,19.006489405626898,75789.54447054394,21.971440354525807,1.0,stage2
281.6460218856179,295.71331097717024,2907.8078442123347,18.99971922057038,75782.25994540648,21.9694386970609,1.0,stage2
281.6960276375255,295.76064413848894,2908.0572675718176,18.992950324338278,75774.975420269,21.967437039595993,1.0,stage2
281.746033389433,295.807965116797,2908.3067793997175,18.986182717106256,75767.69089513154,21.965435382131083,1.0,stage2
281.79603914134054,295.85527391318044,2908.556379691239,18.979416399049683,75760.40636999407,21.963433724666174,1.0,stage2
281.8460448932481,295.9025705287233,2908.8060684415855,18.97265137034363,75753.12184485659,21.961432067201265,1.0,stage2
281.89605064515564,295.9498549645124,2909.0558456459635,18.965887631163,75745.83731971914,21.95943040973636,1.0,stage2
281.94605639706316,295.9971272216346,2909.30571129958,18.959125181682396,75738.55279458167,21.95742875227145,1.0,stage2
281.99606214897074,296.04438730117585,2909.555665397645,18.952364022076143,75731.2682694442,21.95542709480654,1.0,stage2
282.04606790087826,296.091635204223,2909.8057079353684,18.94560415251836,75723.98374430674,21.953425437341636,1.0,stage2
282.0960736527858,296.1388709318638,2910.0558389079624,18.938845573182896,75716.69921916927,21.951423779876727,1.0,stage2
282.14607940469335,296.1860944851823,2910.3060583106403,18.93208828424332,75709.4146940318,21.949422122411818,1.0,stage2
282.1960851566009,296.2333058652673,2910.5563661386177,18.925332285873004,75702.13016889433,21.94742046494691,1.0,stage2
282.2460909085084,296.2805050732046,2910.806762387111,18.918577578245,75694.84564375687,21.945418807482003,1.0,stage2
282.29609666041597,296.3276921100831,2911.0572470513384,18.911824161532152,75687.5611186194,21.943417150017094,1.0,stage2
282.3461024123235,296.37486697698665,2911.3078201265193,18.905072035907054,75680.27659348193,21.941415492552185,1.0,stage2
282.396108164231,296.42202967500407,2911.5584816078754,18.898321201542004,75672.99206834447,21.93941383508728,1.0,stage2
282.4461139161386,296.46918020522315,2911.809231490629,18.8915716586091,75665.707543207,21.93741217762237,1.0,stage2
282.4961196680461,296.51631856873166,2912.0600697700042,18.884823407280145,75658.42301806953,21.93541052015746,1.0,stage2
282.5461254199537,296.56344476661457,2912.310996441227,18.878076447726706,75651.13849293206,21.933408862692552,1.0,stage2
282.5961311718612,296.6105587999616,2912.562011499525,18.871330780120104,75643.8539677946,21.931407205227643,1.0,stage2
282.6461369237687,296.6576606698595,2912.8131149401265,18.864586404631407,75636.56944265713,21.929405547762737,1.0,stage2
282.6961426756763,296.7047503773961,2913.0643067582637,18.857843321431407,75629.28491751966,21.92740389029783,1.0,stage2
282.7461484275838,296.7518279236583,2913.315586949166,18.85110153069067,75622.0003923822,21.92540223283292,1.0,stage2
282.79615417949134,296.7988933097357,2913.566955508069,18.844361032579506,75614.71586724473,21.923400575368014,1.0,stage2
282.8461599313989,296.8459465367161,2913.8184124302074,18.83762182726794,75607.43134210726,21.921398917903105,1.0,stage2
282.89616568330644,296.8929876056854,2914.069957710817,18.83088391492581,75600.14681696979,21.919397260438195,1.0,stage2
282.94617143521396,296.94001651773414,2914.3215913451368,18.824147295722646,75592.86229183232,21.91739560297329,1.0,stage2
282.99617718712153,296.9870332739484,2914.573313328407,18.817411969827734,75585.57776669486,21.91539394550838,1.0,stage2
283.04618293902905,297.03403787541856,2914.8251236558685,18.810677937410127,75578.29324155739,21.91339228804347,1.0,stage2
283.09618869093663,297.08103032323254,2915.0770223227646,18.803945198638615,75571.00871641992,21.911390630578563,1.0,stage2
283.14619444284415,297.1280106184781,2915.3290093243395,18.797213753681746,75563.72419128245,21.909388973113654,1.0,stage2
283.19620019475167,297.1749787622429,2915.5810846558397,18.790483602707795,75556.43966614499,21.907387315648748,1.0,stage2
283.24620594665925,297.2219347556187,2915.833248312513,18.78375474588481,75549.15514100752,21.90538565818384,1.0,stage2
283.29621169856676,297.26887859969304,2916.085500289609,18.777027183380564,75541.87061587005,21.90338400071893,1.0,stage2
283.3462174504743,297.3158102955529,2916.3378405823782,18.770300915362608,75534.58609073258,21.901382343254024,1.0,stage2
283.39622320238186,297.3627298442889,2916.5902691860733,18.76357594199821,75527.30156559512,21.899380685789115,1.0,stage2
283.4462289542894,297.40963724698963,2916.842786095949,18.75685226345441,75520.01704045765,21.897379028324206,1.0,stage2
283.4962347061969,297.4565325047458,2917.095391307261,18.750129879897987,75512.73251532018,21.8953773708593,1.0,stage2
283.5462404581045,297.503415618645,2917.3480848152662,18.74340879149546,75505.44799018271,21.893375713394388,1.0,stage2
283.596246210012,297.5502865897771,2917.6008666152234,18.736688998413126,75498.16346504525,21.891374055929482,1.0,stage2
283.6462519619196,297.5971454192307,2917.853736702394,18.729970500817,75490.87893990778,21.889372398464573,1.0,stage2
283.6962577138271,297.64399210809637,2918.10669507204,18.72325329887287,75483.59441477031,21.887370740999664,1.0,stage2
283.7462634657346,297.6908266574638,2918.359741719425,18.716537392746247,75476.30988963284,21.88536908353476,1.0,stage2
283.7962692176422,297.73764906842166,2918.612876639816,18.709822782602405,75469.02536449538,21.88336742606985,1.0,stage2
283.8462749695497,297.78445934206155,2918.8660998284786,18.703109468606392,75461.74083935791,21.88136576860494,1.0,stage2
283.89628072145723,297.8312574794721,2919.1194112806816,18.696397450922973,75454.45631422044,21.879364111140035,1.0,stage2
283.9462864733648,297.87804348174296,2919.372810991697,18.689686729716655,75447.17178908298,21.877362453675122,1.0,stage2
283.9962922252723,297.9248173499657,2919.626298956795,18.68297730515173,75439.88726394551,21.875360796210217,1.0,stage2
284.04629797717985,297.97157908522894,2919.879875171251,18.67626917739222,75432.60273880805,21.873359138745307,1.0,stage2
284.0963037290874,298.0183286886234,2920.13353963034,18.669562346601897,75425.31821367057,21.8713574812804,1.0,stage2
284.14630948099494,298.06506616124045,2920.3872923293375,18.662856812944298,75418.0336885331,21.869355823815493,1.0,stage2
284.19631523290246,298.1117915041698,2920.641133263525,18.656152576582674,75410.74916339565,21.867354166350584,1.0,stage2
284.24632098481004,298.15850471850115,2920.895062428181,18.649449637680053,75403.46463825817,21.865352508885675,1.0,stage2
284.29632673671756,298.2052058053268,2921.149079818588,18.64274799639923,75396.18011312072,21.86335085142077,1.0,stage2
284.3463324886251,298.25189476573746,2921.4031854300288,18.636047652902715,75388.89558798325,21.86134919395586,1.0,stage2
284.39633824053266,298.29857160082275,2921.6573792577915,18.629348607352785,75381.61106284577,21.85934753649095,1.0,stage2
284.4463439924402,298.3452363116732,2921.9116612971607,18.62265085991147,75374.32653770832,21.85734587902604,1.0,stage2
284.49634974434775,298.3918888993813,2922.166031543427,18.615954410740542,75367.04201257083,21.855344221561133,1.0,stage2
284.5463554962553,298.4385293650385,2922.4204899918786,18.609259260001544,75359.75748743338,21.853342564096227,1.0,stage2
284.5963612481628,298.4851577097345,2922.6750366378096,18.60256540785574,75352.47296229591,21.851340906631318,1.0,stage2
284.64636700007037,298.5317739345627,2922.9296714765137,18.595872854464154,75345.18843715843,21.84933924916641,1.0,stage2
